timestamp,satellite_id,battery_level_pct,temperature_c,signal_strength_dbm,power_consumption_w
2026-07-12T17:16:36.001961,SAT-019,21.58,39.76,-57.86,379.21
2026-07-12T17:31:36.001961,SAT-019,22.99,38.13,-51.68,484.26
2026-07-12T17:46:36.001961,SAT-019,21.09,36.04,-44.07,338.46
2026-07-12T18:01:36.001961,SAT-019,19.7,37.47,-55.95,273.31
2026-07-12T18:16:36.001961,SAT-019,17.97,39.17,-60.44,136.41
2026-07-12T18:31:36.001961,SAT-019,17.93,39.99,-49.25,272.27
2026-07-12T18:46:36.001961,SAT-019,18.65,42.76,-44.07,445.34
2026-07-12T19:01:36.001961,SAT-019,17.08,41.6,-58.16,245.93
2026-07-12T19:16:36.001961,SAT-019,15.3,41.16,-48.55,105.86
2026-07-12T19:31:36.001961,SAT-019,13.39,44.53,-50.76,479.53
2026-07-12T19:46:36.001961,SAT-019,11.64,43.3,-49.5,315.71
2026-07-12T20:01:36.001961,SAT-019,11.07,47.61,-51.89,213.82
2026-07-12T20:16:36.001961,SAT-019,11.23,46.48,-53.12,218.87
2026-07-12T20:31:36.001961,SAT-019,11.24,43.7,-40.0,474.47
2026-07-12T20:46:36.001961,SAT-019,11.91,43.65,-40.0,365.14
2026-07-12T21:01:36.001961,SAT-019,12.39,43.47,-56.07,328.58
2026-07-12T21:16:36.001961,SAT-019,11.42,40.95,-43.02,373.81
2026-07-12T21:31:36.001961,SAT-019,9.83,43.39,-40.0,479.4
2026-07-12T21:46:36.001961,SAT-019,10.57,40.17,-48.68,310.07
2026-07-12T22:01:36.001961,SAT-019,11.29,40.69,-54.29,295.4
2026-07-12T22:16:36.001961,SAT-019,11.84,37.03,-47.15,352.02
2026-07-12T22:31:36.001961,SAT-019,12.43,33.99,-51.97,247.86
2026-07-12T22:46:36.001961,SAT-019,12.29,29.33,-50.89,279.86
2026-07-12T23:01:36.001961,SAT-019,12.63,27.37,-43.31,287.9
2026-07-12T23:16:36.001961,SAT-019,13.76,25.51,-42.12,125.45
2026-07-12T23:31:36.001961,SAT-019,12.89,30.46,-50.9,460.66
2026-07-12T23:46:36.001961,SAT-019,14.23,29.07,-45.58,102.29
2026-07-13T00:01:36.001961,SAT-019,13.46,27.8,-45.53,308.9
2026-07-13T00:16:36.001961,SAT-019,13.15,30.83,-57.79,397.37
2026-07-13T00:31:36.001961,SAT-019,13.1,31.52,-43.48,321.63
2026-07-13T00:46:36.001961,SAT-019,14.18,26.88,-51.93,265.32
2026-07-13T01:01:36.001961,SAT-019,14.64,22.69,-47.31,371.76
2026-07-13T01:16:36.001961,SAT-019,14.74,24.27,-46.99,134.3
2026-07-13T01:31:36.001961,SAT-019,15.34,20.88,-53.62,397.04
2026-07-13T01:46:36.001961,SAT-019,16.13,25.1,-45.65,216.08
2026-07-13T02:01:36.001961,SAT-019,16.36,21.49,-54.22,235.05
2026-07-13T02:16:36.001961,SAT-019,17.59,25.85,-43.93,178.65
2026-07-13T02:31:36.001961,SAT-019,18.66,27.26,-63.95,263.56
2026-07-13T02:46:36.001961,SAT-019,17.72,31.92,-43.52,237.4
2026-07-13T03:01:36.001961,SAT-019,18.37,36.2,-59.33,459.17
2026-07-13T03:16:36.001961,SAT-019,16.7,37.27,-45.82,291.51
2026-07-13T03:31:36.001961,SAT-019,15.73,39.64,-40.0,499.2
2026-07-13T03:46:36.001961,SAT-019,16.22,42.95,-50.77,481.81
2026-07-13T04:01:36.001961,SAT-019,15.89,45.28,-43.27,496.8
2026-07-13T04:16:36.001961,SAT-019,14.78,46.47,-45.5,168.87
2026-07-13T04:31:36.001961,SAT-019,14.96,51.24,-45.96,124.65
2026-07-13T04:46:36.001961,SAT-019,14.17,55.56,-57.55,124.1
2026-07-13T05:01:36.001961,SAT-019,13.36,51.88,-45.08,126.52
2026-07-13T05:16:36.001961,SAT-019,12.28,49.89,-41.45,373.19
2026-07-13T05:31:36.001961,SAT-019,10.36,44.92,-40.0,167.4
2026-07-13T05:46:36.001961,SAT-019,8.74,48.44,-44.19,376.93
2026-07-13T06:01:36.001961,SAT-019,8.39,45.74,-54.72,278.59
2026-07-13T06:16:36.001961,SAT-019,9.8,44.67,-50.19,322.93
2026-07-13T06:31:36.001961,SAT-019,10.54,42.77,-50.69,352.53
2026-07-13T06:46:36.001961,SAT-019,10.92,45.28,-50.98,221.57
2026-07-13T07:01:36.001961,SAT-019,9.99,44.88,-48.8,198.14
2026-07-13T07:16:36.001961,SAT-019,8.49,42.93,-44.97,372.33
2026-07-13T07:31:36.001961,SAT-019,7.77,42.73,-57.65,168.85
2026-07-13T07:46:36.001961,SAT-019,7.96,41.09,-47.61,272.13
2026-07-13T08:01:36.001961,SAT-019,8.71,36.1,-58.07,129.71
2026-07-13T08:16:36.001961,SAT-019,8.74,39.19,-40.0,162.53
2026-07-13T08:31:36.001961,SAT-019,8.56,37.3,-46.49,117.21
2026-07-13T08:46:36.001961,SAT-019,9.09,42.0,-49.83,214.76
2026-07-13T09:01:36.001961,SAT-019,8.58,46.28,-45.22,287.85
2026-07-13T09:16:36.001961,SAT-019,6.95,43.96,-54.99,188.77
2026-07-13T09:31:36.001961,SAT-019,5.35,38.97,-51.47,166.92
2026-07-13T09:46:36.001961,SAT-019,3.54,43.11,-54.64,210.71
2026-07-13T10:01:36.001961,SAT-019,3.61,41.93,-49.67,434.71
2026-07-13T10:16:36.001961,SAT-019,4.71,40.83,-51.14,116.35
2026-07-13T10:31:36.001961,SAT-019,3.35,45.6,-51.1,249.85
2026-07-13T10:46:36.001961,SAT-019,2.6,49.13,-44.66,210.14
2026-07-13T11:01:36.001961,SAT-019,3.01,49.65,-48.55,480.89
2026-07-13T11:16:36.001961,SAT-019,3.02,45.24,-47.99,221.33
2026-07-13T11:31:36.001961,SAT-019,3.36,43.96,-45.45,301.59
2026-07-13T11:46:36.001961,SAT-019,3.4,39.98,-54.48,340.41
2026-07-13T12:01:36.001961,SAT-019,4.67,38.08,-54.5,111.4
2026-07-13T12:16:36.001961,SAT-019,5.6,34.6,-47.22,185.86
2026-07-13T12:31:36.001961,SAT-019,4.74,30.49,-48.22,164.63
2026-07-13T12:46:36.001961,SAT-019,4.55,26.27,-40.0,189.45
2026-07-13T13:01:36.001961,SAT-019,3.49,30.69,-49.69,372.75
2026-07-13T13:16:36.001961,SAT-019,4.88,32.93,-50.43,205.67
2026-07-13T13:31:36.001961,SAT-019,5.42,35.74,-41.26,428.16
2026-07-13T13:46:36.001961,SAT-019,4.38,37.58,-59.8,394.64
2026-07-13T14:01:36.001961,SAT-019,5.61,32.89,-54.98,385.11
2026-07-13T14:16:36.001961,SAT-019,4.33,33.74,-40.0,484.09
2026-07-13T14:31:36.001961,SAT-019,5.49,38.62,-41.25,156.36
2026-07-13T14:46:36.001961,SAT-019,6.74,36.68,-42.32,105.03
2026-07-13T15:01:36.001961,SAT-019,5.92,38.27,-58.97,398.92
2026-07-13T15:16:36.001961,SAT-019,7.26,37.42,-44.2,254.05
2026-07-13T15:31:36.001961,SAT-019,7.95,32.7,-46.2,291.47
2026-07-13T15:46:36.001961,SAT-019,6.08,33.12,-49.79,305.27
2026-07-13T16:01:36.001961,SAT-019,4.56,29.47,-52.21,263.56
2026-07-13T16:16:36.001961,SAT-019,5.5,26.17,-60.63,168.01
2026-07-13T16:31:36.001961,SAT-019,6.76,25.02,-62.08,265.94
2026-07-13T16:46:36.001961,SAT-019,6.85,22.73,-52.08,325.04
2026-07-13T17:01:36.001961,SAT-019,7.39,18.77,-40.0,466.15
2026-07-13T17:16:36.001961,SAT-019,7.47,16.01,-54.18,125.21
2026-07-13T17:31:36.001961,SAT-019,7.13,16.16,-51.77,349.41
2026-07-13T17:46:36.001961,SAT-019,6.13,14.19,-53.3,234.5
2026-07-13T18:01:36.001961,SAT-019,5.71,18.26,-46.38,155.01
2026-07-13T18:16:36.001961,SAT-019,6.72,21.46,-46.85,345.94
2026-07-13T18:31:36.001961,SAT-019,5.82,22.24,-50.44,312.61
2026-07-13T18:46:36.001961,SAT-019,7.1,24.85,-48.54,354.14
2026-07-13T19:01:36.001961,SAT-019,7.55,21.25,-48.91,157.98
2026-07-13T19:16:36.001961,SAT-019,5.89,20.62,-45.69,469.48
2026-07-13T19:31:36.001961,SAT-019,7.21,24.29,-47.73,341.14
2026-07-13T19:46:36.001961,SAT-019,6.2,23.21,-43.05,169.79
2026-07-13T20:01:36.001961,SAT-019,4.66,25.22,-43.27,496.8
2026-07-13T20:16:36.001961,SAT-019,4.48,27.16,-48.67,324.85
2026-07-13T20:31:36.001961,SAT-019,4.63,26.98,-49.25,173.75
2026-07-13T20:46:36.001961,SAT-019,2.65,28.28,-50.54,142.11
2026-07-13T21:01:36.001961,SAT-019,1.66,27.9,-48.24,153.17
2026-07-13T21:16:36.001961,SAT-019,1.81,22.93,-44.57,165.95
2026-07-13T21:31:36.001961,SAT-019,0.38,24.56,-41.88,383.82
2026-07-13T21:46:36.001961,SAT-019,0.94,22.77,-40.0,204.2
2026-07-13T22:01:36.001961,SAT-019,2.0,24.75,-54.99,241.4
2026-07-13T22:16:36.001961,SAT-019,2.92,22.72,-50.42,329.98
2026-07-13T22:31:36.001961,SAT-019,4.2,27.51,-40.0,354.42
2026-07-13T22:46:36.001961,SAT-019,4.37,23.39,-47.64,318.84
2026-07-13T23:01:36.001961,SAT-019,3.34,26.9,-55.74,441.67
2026-07-13T23:16:36.001961,SAT-019,4.76,31.27,-50.32,459.44
2026-07-13T23:31:36.001961,SAT-019,5.28,34.98,-55.25,382.88
2026-07-13T23:46:36.001961,SAT-019,6.7,32.16,-49.74,486.1
2026-07-14T00:01:36.001961,SAT-019,5.31,30.26,-61.91,409.78
2026-07-14T00:16:36.001961,SAT-019,6.29,27.78,-51.15,139.04
2026-07-14T00:31:36.001961,SAT-019,6.3,32.38,-47.36,163.92
2026-07-14T00:46:36.001961,SAT-019,6.99,33.86,-40.0,233.23
2026-07-14T01:01:36.001961,SAT-019,7.4,34.01,-40.0,464.72
2026-07-14T01:16:36.001961,SAT-019,8.11,38.36,-53.1,231.55
2026-07-14T01:31:36.001961,SAT-019,8.61,40.27,-62.18,148.24
2026-07-14T01:46:36.001961,SAT-019,9.65,44.04,-58.7,458.73
2026-07-14T02:01:36.001961,SAT-019,10.49,40.2,-55.16,465.92
2026-07-14T02:16:36.001961,SAT-019,9.16,41.91,-56.0,277.24
2026-07-14T02:31:36.001961,SAT-019,7.21,37.12,-55.69,422.2
2026-07-14T02:46:36.001961,SAT-019,8.0,37.47,-40.0,426.44
2026-07-14T03:01:36.001961,SAT-019,8.66,38.12,-58.31,333.16
2026-07-14T03:16:36.001961,SAT-019,7.25,41.45,-41.96,263.49
2026-07-14T03:31:36.001961,SAT-019,8.1,36.71,-40.54,120.67
2026-07-14T03:46:36.001961,SAT-019,8.72,33.1,-52.72,248.97
2026-07-14T04:01:36.001961,SAT-019,10.15,30.9,-55.32,308.03
2026-07-14T04:16:36.001961,SAT-019,9.74,32.35,-47.11,239.29
2026-07-14T04:31:36.001961,SAT-019,8.32,32.48,-43.01,180.97
2026-07-14T04:46:36.001961,SAT-019,8.26,32.31,-51.4,276.35
2026-07-14T05:01:36.001961,SAT-019,7.24,28.14,-53.56,364.22
2026-07-14T05:16:36.001961,SAT-019,6.21,23.4,-49.89,426.59
2026-07-14T05:31:36.001961,SAT-019,4.47,20.98,-48.11,483.75
2026-07-14T05:46:36.001961,SAT-019,5.24,19.82,-56.69,461.56
2026-07-14T06:01:36.001961,SAT-019,3.88,17.07,-53.02,249.84
2026-07-14T06:16:36.001961,SAT-019,3.43,17.8,-40.0,330.78
2026-07-14T06:31:36.001961,SAT-019,2.46,13.6,-50.1,215.02
2026-07-14T06:46:36.001961,SAT-019,3.03,9.77,-54.3,138.92
2026-07-14T07:01:36.001961,SAT-019,4.44,12.29,-52.08,232.65
2026-07-14T07:16:36.001961,SAT-019,4.73,15.22,-40.85,491.48
2026-07-14T07:31:36.001961,SAT-019,2.98,11.63,-45.67,434.64
2026-07-14T07:46:36.001961,SAT-019,3.99,11.09,-42.52,190.08
2026-07-14T08:01:36.001961,SAT-019,2.32,9.46,-57.45,461.65
2026-07-14T08:16:36.001961,SAT-019,2.43,10.14,-47.97,491.63
2026-07-14T08:31:36.001961,SAT-019,1.62,7.73,-52.37,143.21
2026-07-14T08:46:36.001961,SAT-019,2.38,7.43,-57.77,247.1
2026-07-14T09:01:36.001961,SAT-019,2.18,6.63,-51.44,333.86
2026-07-14T09:16:36.001961,SAT-019,1.58,2.91,-51.69,402.76
2026-07-14T09:31:36.001961,SAT-019,0.0,1.62,-55.34,204.16
2026-07-14T09:46:36.001961,SAT-019,1.26,4.2,-50.16,180.9
2026-07-14T10:01:36.001961,SAT-019,0.64,0.48,-51.12,318.38
2026-07-14T10:16:36.001961,SAT-019,2.13,1.97,-51.76,297.58
2026-07-14T10:31:36.001961,SAT-019,1.37,6.06,-50.15,487.78
2026-07-14T10:46:36.001961,SAT-019,0.0,7.36,-41.16,132.52
2026-07-14T11:01:36.001961,SAT-019,0.0,3.92,-52.74,368.5
2026-07-14T11:16:36.001961,SAT-019,0.0,5.4,-52.02,272.77
2026-07-14T11:31:36.001961,SAT-019,0.0,1.83,-47.45,125.79
2026-07-14T11:46:36.001961,SAT-019,0.0,0.37,-42.67,302.83
2026-07-14T12:01:36.001961,SAT-019,0.0,2.92,-52.4,201.33
2026-07-14T12:16:36.001961,SAT-019,0.0,4.04,-51.01,106.2
2026-07-14T12:31:36.001961,SAT-019,0.0,0.45,-50.75,390.88
2026-07-14T12:46:36.001961,SAT-019,0.0,-1.73,-42.61,154.77
2026-07-14T13:01:36.001961,SAT-019,0.0,-4.02,-51.35,442.93
2026-07-14T13:16:36.001961,SAT-019,0.0,-4.87,-53.75,484.79
2026-07-14T13:31:36.001961,SAT-019,0.0,-5.14,-40.0,417.9
2026-07-14T13:46:36.001961,SAT-019,1.32,-1.7,-56.6,323.05
2026-07-14T14:01:36.001961,SAT-019,1.08,2.26,-41.89,223.93
2026-07-14T14:16:36.001961,SAT-019,1.58,3.31,-45.33,474.49
2026-07-14T14:31:36.001961,SAT-019,2.82,8.0,-56.54,186.45
2026-07-14T14:46:36.001961,SAT-019,2.28,12.73,-49.92,175.86
2026-07-14T15:01:36.001961,SAT-019,0.59,11.43,-41.51,358.11
2026-07-14T15:16:36.001961,SAT-019,0.0,11.81,-52.04,297.41
2026-07-14T15:31:36.001961,SAT-019,0.0,15.55,-42.76,278.94
2026-07-14T15:46:36.001961,SAT-019,0.44,12.41,-56.04,129.08
2026-07-14T16:01:36.001961,SAT-019,0.0,15.23,-40.0,129.09
2026-07-14T16:16:36.001961,SAT-019,0.0,20.1,-41.23,123.11
2026-07-14T16:31:36.001961,SAT-019,0.0,15.13,-43.4,384.26
2026-07-14T16:46:36.001961,SAT-019,0.99,11.74,-47.19,329.44
2026-07-14T17:01:36.001961,SAT-019,1.65,15.18,-44.53,441.88
2026-07-14T17:16:36.001961,SAT-019,1.06,10.83,-56.71,117.11
2026-07-14T17:31:36.001961,SAT-019,0.76,8.11,-43.94,378.07
2026-07-14T17:46:36.001961,SAT-019,0.04,12.8,-45.91,349.67
2026-07-14T18:01:36.001961,SAT-019,0.0,9.0,-40.0,288.26
2026-07-14T18:16:36.001961,SAT-019,0.6,4.11,-48.46,408.32
2026-07-14T18:31:36.001961,SAT-019,0.0,8.05,-47.47,193.87
2026-07-14T18:46:36.001961,SAT-019,0.21,7.04,-49.64,365.03
2026-07-14T19:01:36.001961,SAT-019,0.45,3.85,-61.05,421.96
2026-07-14T19:16:36.001961,SAT-019,0.94,0.54,-51.12,473.54
2026-07-14T19:31:36.001961,SAT-019,2.44,-3.2,-43.39,332.88
2026-07-14T19:46:36.001961,SAT-019,0.49,-1.33,-41.88,496.41
2026-07-14T20:01:36.001961,SAT-019,1.07,1.9,-43.31,351.96
2026-07-14T20:16:36.001961,SAT-019,0.0,1.78,-42.62,432.99
2026-07-14T20:31:36.001961,SAT-019,0.06,-2.5,-51.24,366.46
2026-07-14T20:46:36.001961,SAT-019,0.0,-0.02,-53.4,205.86
2026-07-14T21:01:36.001961,SAT-019,0.37,-1.68,-45.55,266.19
2026-07-14T21:16:36.001961,SAT-019,0.0,-2.87,-40.0,291.91
2026-07-14T21:31:36.001961,SAT-019,0.0,-3.64,-47.26,274.34
2026-07-14T21:46:36.001961,SAT-019,0.0,-2.17,-49.41,299.44
2026-07-14T22:01:36.001961,SAT-019,0.33,1.13,-51.07,328.38
2026-07-14T22:16:36.001961,SAT-019,0.0,4.8,-42.77,356.61
2026-07-14T22:31:36.001961,SAT-019,0.0,2.59,-43.04,485.87
2026-07-14T22:46:36.001961,SAT-019,0.88,-1.74,-46.44,141.65
2026-07-14T23:01:36.001961,SAT-019,0.68,-2.62,-48.87,403.11
2026-07-14T23:16:36.001961,SAT-019,1.85,-2.7,-42.45,303.94
2026-07-14T23:31:36.001961,SAT-019,2.73,-7.52,-47.34,353.26
2026-07-14T23:46:36.001961,SAT-019,1.92,-7.67,-42.81,235.32
2026-07-15T00:01:36.001961,SAT-019,1.66,-8.65,-50.68,397.96
2026-07-15T00:16:36.001961,SAT-019,1.05,-5.95,-47.82,428.19
2026-07-15T00:31:36.001961,SAT-019,0.16,-5.72,-63.15,368.69
2026-07-15T00:46:36.001961,SAT-019,1.14,-6.08,-52.57,383.32
2026-07-15T01:01:36.001961,SAT-019,2.54,-1.4,-57.91,370.34
2026-07-15T01:16:36.001961,SAT-019,0.96,0.96,-46.44,219.64
2026-07-15T01:31:36.001961,SAT-019,0.0,-3.1,-48.66,480.15
2026-07-15T01:46:36.001961,SAT-019,0.0,-2.08,-40.0,295.64
2026-07-15T02:01:36.001961,SAT-019,1.08,2.7,-48.94,102.16
2026-07-15T02:16:36.001961,SAT-019,0.0,6.14,-40.0,113.35
2026-07-15T02:31:36.001961,SAT-019,0.0,7.32,-46.59,367.03
2026-07-15T02:46:36.001961,SAT-019,0.97,9.57,-47.11,386.57
2026-07-15T03:01:36.001961,SAT-019,1.58,5.11,-47.69,120.65
2026-07-15T03:16:36.001961,SAT-019,0.29,8.06,-41.49,152.84
2026-07-15T03:31:36.001961,SAT-019,1.24,8.52,-48.81,413.07
2026-07-15T03:46:36.001961,SAT-019,0.33,6.73,-53.38,363.55
2026-07-15T04:01:36.001961,SAT-019,0.72,1.74,-47.32,178.03
2026-07-15T04:16:36.001961,SAT-019,0.0,-0.68,-51.46,362.47
2026-07-15T04:31:36.001961,SAT-019,1.4,1.32,-54.96,234.92
2026-07-15T04:46:36.001961,SAT-019,2.82,-0.12,-58.99,444.71
2026-07-15T05:01:36.001961,SAT-019,2.68,-1.63,-47.64,243.25
2026-07-15T05:16:36.001961,SAT-019,4.18,-0.39,-52.54,475.71
2026-07-15T05:31:36.001961,SAT-019,4.14,3.88,-60.58,214.68
2026-07-15T05:46:36.001961,SAT-019,4.6,6.6,-49.29,208.36
2026-07-15T06:01:36.001961,SAT-019,4.24,5.02,-47.3,264.81
2026-07-15T06:16:36.001961,SAT-019,4.22,1.12,-52.96,215.07
2026-07-15T06:31:36.001961,SAT-019,5.35,4.28,-45.34,411.88
2026-07-15T06:46:36.001961,SAT-019,6.28,6.6,-45.29,209.34
2026-07-15T07:01:36.001961,SAT-019,7.27,7.97,-53.51,467.46
2026-07-15T07:16:36.001961,SAT-019,6.4,6.57,-43.11,333.01
2026-07-15T07:31:36.001961,SAT-019,6.03,3.79,-46.42,419.71
2026-07-15T07:46:36.001961,SAT-019,6.34,5.81,-46.81,265.44
2026-07-15T08:01:36.001961,SAT-019,5.96,3.79,-44.36,465.32
2026-07-15T08:16:36.001961,SAT-019,4.03,-0.26,-53.6,191.39
2026-07-15T08:31:36.001961,SAT-019,3.93,-0.99,-46.95,139.51
2026-07-15T08:46:36.001961,SAT-019,5.15,-2.51,-54.97,350.31
2026-07-15T09:01:36.001961,SAT-019,6.14,-2.77,-49.05,395.11
2026-07-15T09:16:36.001961,SAT-019,4.48,-1.16,-40.0,387.12
2026-07-15T09:31:36.001961,SAT-019,3.71,-0.2,-40.0,479.49
2026-07-15T09:46:36.001961,SAT-019,2.98,-4.98,-46.74,208.94
2026-07-15T10:01:36.001961,SAT-019,3.19,-0.04,-65.57,194.53
2026-07-15T10:16:36.001961,SAT-019,3.33,4.22,-48.49,452.1
2026-07-15T10:31:36.001961,SAT-019,1.46,1.27,-47.72,410.08
2026-07-15T10:46:36.001961,SAT-019,2.19,3.75,-46.68,390.21
2026-07-15T11:01:36.001961,SAT-019,3.68,3.68,-48.64,259.55
2026-07-15T11:16:36.001961,SAT-019,1.69,1.02,-51.51,275.9
2026-07-15T11:31:36.001961,SAT-019,0.49,-1.73,-41.81,481.87
2026-07-15T11:46:36.001961,SAT-019,0.33,-1.69,-52.74,339.04
2026-07-15T12:01:36.001961,SAT-019,0.0,-4.1,-49.81,359.76
2026-07-15T12:16:36.001961,SAT-019,0.34,-0.3,-50.5,462.64
2026-07-15T12:31:36.001961,SAT-019,0.0,-0.57,-50.62,385.79
2026-07-15T12:46:36.001961,SAT-019,0.23,-2.84,-46.71,149.29
2026-07-15T13:01:36.001961,SAT-019,0.0,-0.1,-49.59,387.09
2026-07-15T13:16:36.001961,SAT-019,1.49,1.17,-46.71,244.26
2026-07-15T13:31:36.001961,SAT-019,1.66,0.94,-58.12,330.08
2026-07-15T13:46:36.001961,SAT-019,0.42,0.79,-55.32,146.24
2026-07-15T14:01:36.001961,SAT-019,0.0,-3.27,-51.62,270.66
2026-07-15T14:16:36.001961,SAT-019,0.0,-1.04,-57.96,495.97
2026-07-15T14:31:36.001961,SAT-019,1.04,-0.38,-49.13,421.56
2026-07-15T14:46:36.001961,SAT-019,0.9,4.1,-43.84,228.84
2026-07-15T15:01:36.001961,SAT-019,0.0,7.14,-52.42,294.21
2026-07-15T15:16:36.001961,SAT-019,0.0,10.95,-52.32,392.93
2026-07-15T15:31:36.001961,SAT-019,0.06,14.02,-48.14,211.41
2026-07-15T15:46:36.001961,SAT-019,1.53,15.62,-43.04,405.84
2026-07-15T16:01:36.001961,SAT-019,1.74,17.01,-49.97,459.61
2026-07-15T16:16:36.001961,SAT-019,1.62,12.23,-42.15,305.72
2026-07-15T16:31:36.001961,SAT-019,0.67,13.86,-42.71,470.39
2026-07-15T16:46:36.001961,SAT-019,1.81,17.32,-40.43,479.71
2026-07-15T17:01:36.001961,SAT-019,0.65,15.16,-40.0,373.34
2026-07-15T17:16:36.001961,SAT-019,0.07,14.21,-43.97,456.04
2026-07-15T17:31:36.001961,SAT-019,0.0,14.75,-51.0,199.9
2026-07-15T17:46:36.001961,SAT-019,0.0,12.37,-40.0,187.93
2026-07-15T18:01:36.001961,SAT-019,0.0,12.59,-47.85,144.85
2026-07-15T18:16:36.001961,SAT-019,0.0,9.72,-53.71,421.72
2026-07-15T18:31:36.001961,SAT-019,0.56,10.23,-49.99,108.88
2026-07-15T18:46:36.001961,SAT-019,1.24,7.06,-40.0,434.04
2026-07-15T19:01:36.001961,SAT-019,2.0,11.18,-59.64,126.35
2026-07-15T19:16:36.001961,SAT-019,2.36,14.84,-42.18,207.66
2026-07-15T19:31:36.001961,SAT-019,2.71,10.96,-50.79,182.96
2026-07-15T19:46:36.001961,SAT-019,3.6,6.3,-51.75,135.55
2026-07-15T20:01:36.001961,SAT-019,4.57,8.58,-45.22,497.74
2026-07-15T20:16:36.001961,SAT-019,3.42,11.9,-41.46,168.86
2026-07-15T20:31:36.001961,SAT-019,1.82,11.79,-49.25,248.44
2026-07-15T20:46:36.001961,SAT-019,0.18,15.44,-40.0,146.3
2026-07-15T21:01:36.001961,SAT-019,0.0,12.64,-48.38,125.09
2026-07-15T21:16:36.001961,SAT-019,0.0,17.22,-48.39,260.22
2026-07-15T21:31:36.001961,SAT-019,0.54,14.92,-56.15,407.95
2026-07-15T21:46:36.001961,SAT-019,0.0,15.11,-52.66,315.15
2026-07-15T22:01:36.001961,SAT-019,0.0,17.1,-57.0,420.44
2026-07-15T22:16:36.001961,SAT-019,0.0,15.9,-45.67,469.61
2026-07-15T22:31:36.001961,SAT-019,0.0,17.69,-55.27,350.8
2026-07-15T22:46:36.001961,SAT-019,0.92,13.16,-47.67,253.03
2026-07-15T23:01:36.001961,SAT-019,0.7,13.87,-47.5,205.27
2026-07-15T23:16:36.001961,SAT-019,0.65,11.86,-56.57,483.3
2026-07-15T23:31:36.001961,SAT-019,0.0,14.77,-46.18,147.06
2026-07-15T23:46:36.001961,SAT-019,0.0,18.12,-54.4,168.17
2026-07-16T00:01:36.001961,SAT-019,1.14,13.65,-44.82,255.69
2026-07-16T00:16:36.001961,SAT-019,1.11,14.66,-48.29,173.67
2026-07-16T00:31:36.001961,SAT-019,2.2,18.78,-49.61,146.04
2026-07-16T00:46:36.001961,SAT-019,2.66,23.34,-47.88,442.97
2026-07-16T01:01:36.001961,SAT-019,2.62,20.31,-50.68,235.87
2026-07-16T01:16:36.001961,SAT-019,0.94,22.77,-44.86,441.53
2026-07-16T01:31:36.001961,SAT-019,2.2,22.68,-51.58,112.83
2026-07-16T01:46:36.001961,SAT-019,2.26,17.81,-54.56,490.09
2026-07-16T02:01:36.001961,SAT-019,3.1,14.69,-45.54,277.31
2026-07-16T02:16:36.001961,SAT-019,2.53,19.13,-55.63,123.05
2026-07-16T02:31:36.001961,SAT-019,3.68,14.93,-49.74,348.4
2026-07-16T02:46:36.001961,SAT-019,1.76,18.74,-55.96,388.38
2026-07-16T03:01:36.001961,SAT-019,0.08,18.63,-40.0,400.61
2026-07-16T03:16:36.001961,SAT-019,0.36,19.33,-49.92,255.98
2026-07-16T03:31:36.001961,SAT-019,1.84,20.09,-50.53,315.89
2026-07-16T03:46:36.001961,SAT-019,2.19,18.37,-47.39,438.8
2026-07-16T04:01:36.001961,SAT-019,1.07,18.28,-40.9,232.86
2026-07-16T04:16:36.001961,SAT-019,1.55,13.7,-55.65,319.07
2026-07-16T04:31:36.001961,SAT-019,0.63,13.83,-51.02,125.27
2026-07-16T04:46:36.001961,SAT-019,1.05,9.8,-55.08,417.28
2026-07-16T05:01:36.001961,SAT-019,2.18,7.4,-49.78,488.82
2026-07-16T05:16:36.001961,SAT-019,0.85,8.1,-43.36,267.02
2026-07-16T05:31:36.001961,SAT-019,0.0,7.09,-47.13,144.99
2026-07-16T05:46:36.001961,SAT-019,0.71,10.9,-48.43,229.12
2026-07-16T06:01:36.001961,SAT-019,0.2,9.77,-56.02,339.48
2026-07-16T06:16:36.001961,SAT-019,0.0,13.26,-47.31,296.41
2026-07-16T06:31:36.001961,SAT-019,1.36,9.79,-45.56,291.83
2026-07-16T06:46:36.001961,SAT-019,2.04,10.32,-47.94,342.0
2026-07-16T07:01:36.001961,SAT-019,2.9,13.14,-59.07,199.82
2026-07-16T07:16:36.001961,SAT-019,1.73,14.5,-48.66,499.62
2026-07-16T07:31:36.001961,SAT-019,1.55,15.65,-40.0,298.28
2026-07-16T07:46:36.001961,SAT-019,0.0,16.33,-53.03,449.82
2026-07-16T08:01:36.001961,SAT-019,0.0,17.65,-47.49,376.21
2026-07-16T08:16:36.001961,SAT-019,0.0,21.54,-56.16,163.01
2026-07-16T08:31:36.001961,SAT-019,0.0,17.59,-52.22,463.33
2026-07-16T08:46:36.001961,SAT-019,0.0,15.8,-41.95,332.72
2026-07-16T09:01:36.001961,SAT-019,0.0,14.63,-58.01,213.57
2026-07-16T09:16:36.001961,SAT-019,1.09,12.08,-41.11,461.48
2026-07-16T09:31:36.001961,SAT-019,1.4,8.53,-43.32,236.46
2026-07-16T09:46:36.001961,SAT-019,1.56,7.52,-46.94,421.97
2026-07-16T10:01:36.001961,SAT-019,0.94,10.49,-56.71,464.88
